Date,XGB_pred_price,LSTM_pred_price,Actual_return
2024-08-07 00:00:00+00:00,0.9947026,2.1963933,0.1146158574329579
2024-08-08 00:00:00+00:00,0.98547745,2.225177,-0.0135416335526674
2024-08-09 00:00:00+00:00,0.999194,2.2659721,0.0010785754296191
2024-08-10 00:00:00+00:00,0.99615633,2.2996314,-0.0372135465234372
2024-08-11 00:00:00+00:00,1.0057253,2.3368435,0.0107565996406079
2024-08-12 00:00:00+00:00,1.0024153,2.3663387,0.020924539277115
2024-08-13 00:00:00+00:00,1.0015122,2.398108,-0.0313783013916643
2024-08-14 00:00:00+00:00,1.0004252,2.423023,-0.0202448620971359
2024-08-15 00:00:00+00:00,1.0063512,2.45027,0.0229114301013426
2024-08-16 00:00:00+00:00,1.0021039,2.4762318,0.0098818406372623
2024-08-17 00:00:00+00:00,1.0021875,2.5045793,-0.016870237926472
2024-08-18 00:00:00+00:00,1.0010796,2.532446,0.017113663556006
2024-08-19 00:00:00+00:00,0.9984699,2.5575893,-0.0081120246047573
2024-08-20 00:00:00+00:00,1.0022895,2.5844688,0.0359874877747518
2024-08-21 00:00:00+00:00,1.0028352,2.6125975,-0.0130521141055434
2024-08-22 00:00:00+00:00,1.0031474,2.6405349,0.0596666777899252
2024-08-23 00:00:00+00:00,1.0053283,2.6626744,0.001319630813085
2024-08-24 00:00:00+00:00,1.0051669,2.6818573,0.0024052261605437
2024-08-25 00:00:00+00:00,1.0053881,2.6939313,-0.0228425120791344
2024-08-26 00:00:00+00:00,1.0019443,2.703874,-0.0551928775609079
2024-08-27 00:00:00+00:00,1.0006301,2.7098317,-0.0080402145092669
2024-08-28 00:00:00+00:00,1.0044316,2.7126477,0.0060896567427389
2024-08-29 00:00:00+00:00,1.0042348,2.7135582,-0.0045347886200276
2024-08-30 00:00:00+00:00,1.0022678,2.7164676,-0.002533305049583
2024-08-31 00:00:00+00:00,1.0022678,2.7210019,-0.0282817712577214
2024-09-01 00:00:00+00:00,0.9991154,2.7268863,0.0306967310826489
2024-09-02 00:00:00+00:00,1.00164,2.7380192,-0.0288574422367031
2024-09-03 00:00:00+00:00,1.0016,2.7561467,0.0093675489668366
2024-09-04 00:00:00+00:00,1.0020155,2.7768488,-0.0317387301454916
2024-09-05 00:00:00+00:00,1.0025867,2.8047082,-0.0401788599055401
2024-09-06 00:00:00+00:00,1.0049536,2.837645,0.0035329178561706
2024-09-07 00:00:00+00:00,1.0024716,2.875188,0.0128809053957022
2024-09-08 00:00:00+00:00,0.99870265,2.907824,0.0389455136654467
2024-09-09 00:00:00+00:00,1.0021249,2.9459975,0.0109739551593939
2024-09-10 00:00:00+00:00,1.0015202,2.984798,-0.005314110423381
2024-09-11 00:00:00+00:00,1.0012348,3.0179305,0.0135766976294007
2024-09-12 00:00:00+00:00,1.0017635,3.0505555,0.0411907229072504
2024-09-13 00:00:00+00:00,1.0029687,3.0795834,-0.0093912862885415
2024-09-14 00:00:00+00:00,1.0030057,3.1048717,-0.0137983437794186
2024-09-15 00:00:00+00:00,1.0022727,3.1226988,-0.0168749516561809
2024-09-16 00:00:00+00:00,1.00264,3.135101,0.0357170886607077
2024-09-17 00:00:00+00:00,1.0019443,3.1434193,0.0219943305683947
2024-09-18 00:00:00+00:00,1.0027486,3.1489093,0.0207211190539162
2024-09-19 00:00:00+00:00,1.0021994,3.149351,0.0040040116474054
2024-09-20 00:00:00+00:00,1.0021994,3.1469738,0.0031893030164782
2024-09-21 00:00:00+00:00,1.0118433,3.1423073,0.0039966047880297
2024-09-22 00:00:00+00:00,1.0183027,3.1381989,-0.0050230676430797
2024-09-23 00:00:00+00:00,1.0113505,3.1358569,0.0152342441721866
2024-09-24 00:00:00+00:00,1.003311,3.1355717,-0.0181859645588886
2024-09-25 00:00:00+00:00,1.002161,3.1364803,0.031764030655624
2024-09-26 00:00:00+00:00,1.0045456,3.1415462,0.0093096296486782
2024-09-27 00:00:00+00:00,1.0050362,3.1490235,0.0014730503557602
2024-09-28 00:00:00+00:00,1.0050362,3.1566336,-0.003837262677613
2024-09-29 00:00:00+00:00,1.000117,3.1649804,-0.035762477049568
2024-09-30 00:00:00+00:00,1.0011499,3.1723769,-0.0401529704172501
2024-10-01 00:00:00+00:00,1.0059197,3.1817038,-0.0033625289659382
2024-10-02 00:00:00+00:00,1.0023984,3.1881585,0.0020860853737759
2024-10-03 00:00:00+00:00,1.0023984,3.197623,0.0213002835593871
2024-10-04 00:00:00+00:00,1.0014615,3.2123337,0.0003620026165009
2024-10-05 00:00:00+00:00,1.0031469,3.233842,0.0116727017835174
2024-10-06 00:00:00+00:00,1.0021572,3.258424,-0.009312611593072
2024-10-07 00:00:00+00:00,1.0028346,3.2869577,-0.0016835665376192
2024-10-08 00:00:00+00:00,1.000923,3.3111873,-0.0252611554684642
2024-10-09 00:00:00+00:00,1.0026726,3.341298,-0.0050903669759527
2024-10-10 00:00:00+00:00,1.0029767,3.3743386,0.0353784793604471
2024-10-11 00:00:00+00:00,1.0038903,3.4121323,0.011906298332257
2024-10-12 00:00:00+00:00,1.0017635,3.4484887,-0.005421094129359
2024-10-13 00:00:00+00:00,1.0019419,3.4816086,0.0495805492882901
2024-10-14 00:00:00+00:00,1.0048375,3.5087476,0.0149526424220397
2024-10-15 00:00:00+00:00,1.0053283,3.5302987,0.0084901085474491
2024-10-16 00:00:00+00:00,1.0054121,3.5488353,-0.0031535287872272
2024-10-17 00:00:00+00:00,1.0029721,3.55817,0.0150048970496654
2024-10-18 00:00:00+00:00,1.0073198,3.5588598,-0.0008196237215279
2024-10-19 00:00:00+00:00,1.0045049,3.557212,0.0093033301819392
2024-10-20 00:00:00+00:00,1.0045251,3.5526915,-0.0239632629213024
2024-10-21 00:00:00+00:00,1.0035348,3.5504806,-9.56779931777652e-05
2024-10-22 00:00:00+00:00,1.0036577,3.5494657,-0.0138904382136989
2024-10-23 00:00:00+00:00,1.0049524,3.5509462,0.0256915479674531
2024-10-24 00:00:00+00:00,1.0031677,3.5544672,-0.0225321334727949
2024-10-25 00:00:00+00:00,1.0026383,3.5585434,0.0055707057332499
2024-10-26 00:00:00+00:00,1.0026383,3.5628157,0.0135554840575667
2024-10-27 00:00:00+00:00,1.001841,3.572157,0.0287092151025569
2024-10-28 00:00:00+00:00,1.005239,3.5821252,0.0394465905777621
2024-10-29 00:00:00+00:00,1.0050346,3.5919135,-0.0052523634181871
2024-10-30 00:00:00+00:00,1.0050346,3.5949092,-0.0298062208969249
2024-10-31 00:00:00+00:00,1.0022635,3.5937636,-0.0104901612367784
2024-11-01 00:00:00+00:00,1.001207,3.591936,-0.0027843627855302
2024-11-02 00:00:00+00:00,1.0022948,3.5933979,-0.0079425861102487
2024-11-03 00:00:00+00:00,1.0003507,3.5954385,-0.0136156113622657
2024-11-04 00:00:00+00:00,1.0034739,3.600515,0.0225721124909319
2024-11-05 00:00:00+00:00,1.0043328,3.6104512,0.086669031268464
2024-11-06 00:00:00+00:00,1.005107,3.6245413,0.0035076496874788
2024-11-07 00:00:00+00:00,1.003861,3.629568,0.0084043233393163
2024-11-08 00:00:00+00:00,1.0050799,3.6233268,0.0030444063813357
2024-11-09 00:00:00+00:00,1.0054978,3.6091492,0.0470070453718431
2024-11-10 00:00:00+00:00,1.005811,3.594955,0.0973401431249626
2024-11-11 00:00:00+00:00,1.0031941,3.5762987,-0.0084420662691067
2024-11-12 00:00:00+00:00,1.0074115,3.5540662,0.0294448504877614
2024-11-13 00:00:00+00:00,1.0085326,3.5307753,-0.0374969223188113
2024-11-14 00:00:00+00:00,1.0220491,3.5057106,0.0428021182914262
2024-11-15 00:00:00+00:00,1.0088364,3.490017,-0.0055888122441183
2024-11-16 00:00:00+00:00,1.0101161,3.4782255,-0.0079003504403181
2024-11-17 00:00:00+00:00,1.0032127,3.4752223,0.0077254654060753
2024-11-18 00:00:00+00:00,1.0041009,3.4755976,0.0196975431836517
2024-11-19 00:00:00+00:00,1.0055486,3.474534,0.0213814449984325
2024-11-20 00:00:00+00:00,1.0121088,3.4711084,0.0432046373822123
2024-11-21 00:00:00+00:00,1.013728,3.468485,0.0049917220950611
2024-11-22 00:00:00+00:00,0.99810046,3.4636626,-0.0124040025297939
2024-11-23 00:00:00+00:00,0.991666,3.4556334,0.0024162403264788
2024-11-24 00:00:00+00:00,0.991666,3.4469879,-0.0514096372932904
2024-11-25 00:00:00+00:00,1.0058434,3.4352772,-0.012069852534281
2024-11-26 00:00:00+00:00,1.0078387,3.4421113,0.0423288133049568
2024-11-27 00:00:00+00:00,1.0075798,3.4516683,-0.0032363100031328
2024-11-28 00:00:00+00:00,1.0045574,3.458951,0.0187361629072075
2024-11-29 00:00:00+00:00,1.0044013,3.4720032,-0.0104427304650976
2024-11-30 00:00:00+00:00,1.0073797,3.4877987,0.0085763116202902
2024-12-01 00:00:00+00:00,1.0084429,3.5078442,-0.0146471197983608
2024-12-02 00:00:00+00:00,1.0088205,3.5347369,0.0014266034685602
2024-12-03 00:00:00+00:00,1.0112187,3.5617576,0.0284083108720061
